0,-1
23,-1
46,-1
69,-1
92,-1
115,-1
138,-1
161,-1
184,-1
207,-1
230,-1
253,-1
276,-1
299,-1
322,-1
345,-1
368,-1
391,-1
414,-1
437,-1
460,-1
483,-1
506,-1
529,-1
552,-1
575,-1
598,-1
621,-1
644,-1
667,-1
690,-1
713,-1
736,-1
759,-1
782,-1
805,-1
828,-1
851,-1
874,-1
897,-1
920,-1
943,-1
966,-1
989,-1
1012,-1
1035,-1
1058,-1
1081,-1
1104,-1
1127,-1
1150,-1
1173,-1
1196,-1
1219,-1
1242,-1
1265,-1
1288,-1
1311,-1
1334,-1
1357,-1
1380,-1
1403,-1
1426,-1
1449,-1
1472,-1
1495,-1
1518,-1
1541,-1
1564,-1
1587,-1
1610,-1
1633,-1
1656,-1
1679,-1
1701,-1
1724,-1
1747,-1
1770,-1
1793,-1
1816,-1
1839,-1
1862,-1
1885,-1
1908,-1
1931,-1
1954,-1
1977,-1
2000,-1
2023,-1
2046,-1
2069,-1
2092,-1
2115,-1
2138,-1
2161,-1
2184,-1
2207,-1
2230,-1
2253,-1
2276,-1
2299,-1
2322,-1
2345,-1
2368,-1
2391,-1
2414,-1
2437,-1
2460,-1
2483,-1
2506,-1
2529,-1
2552,-1
2575,-1
2598,-1
2621,-1
2644,-1
2667,-1
2690,-1
2713,-1
2736,-1
2759,-1
2782,-1
2805,-1
2828,-1
2851,-1
2874,-1
2897,-1
2920,-1
2943,-1
2966,-1
2989,-1
3012,-1
3035,-1
3058,-1
3081,-1
3104,-1
3127,-1
3150,-1
3173,-1
3196,-1
3219,-1
3242,-1
3265,-1
3288,-1
3311,-1
3334,-1
3357,-1
3380,-1
3403,-1
3426,-1
3449,-1
3472,-1
3495,-1
3518,-1
3541,-1
3564,-1
3587,-1
3610,-1
3633,-1
3656,-1
3679,-1
3702,-1
3725,-1
3748,-1
3771,-1
3794,-1
3817,-1
3840,-1
3863,-1
3886,-1
3909,-1
3932,-1
3955,-1
3978,-1
4001,-1
4024,-1
4047,-1
4070,-1
4093,-1
4116,-1
4139,-1
4162,-1
4185,-1
4208,-1
4231,-1
4254,-1
4277,-1
4300,-1
4323,-1
4346,-1
4369,-1
4392,-1
4415,-1
4438,-1
4461,-1
4484,-1
4507,-1
4530,-1
4553,-1
4576,-1
4599,-1
4622,-1
4645,-1
4668,-1
4691,-1
4714,-1
4737,-1
4760,-1
4783,-1
4806,-1
4829,-1
4852,-1
4875,-1
4898,-1
4921,-1
4944,-1
4967,-1
4990,-1
5013,-1
5036,-1
5059,-1
5081,-1
5104,-1
5127,-1
5150,-1
5173,-1
5196,-1
5219,-1
5242,-1
5265,-1
5288,-1
5311,-1
5334,-1
5357,-1
5380,-1
5403,-1
5426,-1
5449,-1
5472,-1
5495,-1
5518,-1
5541,-1
5564,-1
5587,-1
5610,-1
5633,-1
5656,-1
5679,-1
5702,-1
5725,-1
5748,-1
5771,-1
